#{"t_start": 1746533236.6577878, "env_id": "Pendulum-v1"}
r,l,t
-395.87226,200,162.931801
-939.28583,200,163.0189
-256.252376,200,163.105608
-382.055082,200,163.192919
-258.757803,200,163.281008
-131.904389,200,163.36944
-0.940826,200,163.457077
-127.391713,200,163.544627
-700.476934,200,163.632138
-1.922072,200,164.368288
-129.188487,200,164.456826
-531.700503,200,164.544926
-134.10428,200,164.633369
-257.085204,200,164.721422
-382.672889,200,164.809553
-1073.057302,200,164.897296
-130.425279,200,164.988308
-128.629167,200,165.075537
-512.005666,200,165.162552
-261.789871,200,165.904227
-131.910917,200,165.993205
-642.166269,200,166.082383
-689.623065,200,166.171366
-526.342059,200,166.261006
-703.85223,200,166.351067
-405.913088,200,166.440584
-579.477459,200,166.530344
-1.901934,200,166.620152
-697.540016,200,166.709768
-709.515416,200,167.45099
-953.419997,200,167.540356
-127.7504,200,167.629705
-383.918857,200,167.719143
-714.450485,200,167.808683
-410.351215,200,167.896694
-380.369418,200,167.985704
-385.949429,200,168.074743
-397.593897,200,168.163211
-3.342975,200,168.252505
-128.436676,200,168.341899
-129.792246,200,169.090792
-392.372922,200,169.180306
-395.137629,200,169.269831
-529.825063,200,169.359066
-565.964572,200,169.448713
-133.186525,200,169.537672
-127.795748,200,169.626364
-257.166159,200,169.715036
-841.649734,200,169.804057
-392.31117,200,169.894026
-131.595313,200,170.655418
-1.972233,200,170.743485
-422.056891,200,170.83122
-578.037889,200,170.918285
-765.965004,200,171.00873
-398.061678,200,171.095521
-1052.237995,200,171.182665
-128.591174,200,171.269925
-134.486299,200,171.357778
-129.795238,200,171.44535
-2.353158,200,172.216724
-391.928183,200,172.303785
-563.372201,200,172.391106
-256.658535,200,172.478523
-912.359138,200,172.5675
-606.361398,200,172.655772
-2.167853,200,172.744098
-907.662554,200,172.831364
-4.637037,200,172.918917
-254.444051,200,173.010353
-125.603028,200,173.746245
-1.168303,200,173.833454
-387.119831,200,173.920009
-425.568562,200,174.006901
-672.582953,200,174.093781
-2.95576,200,174.180964
-252.779623,200,174.268363
-3.099045,200,174.355942
-128.233754,200,174.443282
-416.885686,200,174.531088
-258.453801,200,174.619066
-264.312681,200,175.365394
-605.757355,200,175.454074
-268.555888,200,175.543047
-129.109519,200,175.633311
-703.801622,200,175.722232
-1.986532,200,175.810253
-1.352008,200,175.897796
-124.540793,200,175.985666
-274.373688,200,176.073728
-4.300213,200,176.161499
-131.702259,200,176.901294
-406.336498,200,176.991384
-404.037586,200,177.080765
-418.186249,200,177.170943
-125.921268,200,177.262015
-259.056815,200,177.352501
-510.097005,200,177.44137
-0.746697,200,177.532638
-132.129361,200,177.623108
-555.615014,200,177.711804
-129.409647,200,178.466668
-3.434175,200,178.5556
-264.567867,200,178.644381
-392.537727,200,178.732732
-1.726983,200,178.82182
-378.534851,200,178.90972
-2.54848,200,178.997776
-2.771913,200,179.085619
-393.646292,200,179.173305
-1052.269918,200,179.262179
-130.976525,200,180.00728
-2.93594,200,180.095372
-508.424444,200,180.183647
-521.484782,200,180.272882
-126.188396,200,180.361666
-929.603507,200,180.450454
-281.746807,200,180.539808
-124.229562,200,180.629005
-260.106483,200,180.717749
-2.827607,200,180.806554
-258.778467,200,180.894863
-378.414365,200,181.645941
-130.323828,200,181.736668
-127.554409,200,181.82585
-263.445254,200,181.915079
-405.206708,200,182.005015
-423.174469,200,182.093812
-987.992727,200,182.183146
-134.080947,200,182.273427
-127.623593,200,182.362907
-461.337559,200,182.454519
-255.829672,200,183.201058
-948.467089,200,183.290531
-246.977651,200,183.380478
-834.467182,200,183.470214
-258.263491,200,183.559368
-129.920287,200,183.648822
-696.304143,200,183.737785
-127.122352,200,183.827271
-253.849479,200,183.915645
-641.327582,200,184.004013
-126.709404,200,184.740702
-130.993941,200,184.828483
-129.278478,200,184.915572
-1.50224,200,185.002804
-265.396435,200,185.089646
-2.017315,200,185.179834
-263.931707,200,185.266176
-283.258553,200,185.352461
-262.733024,200,185.438805
-897.154535,200,185.525194
-629.3047,200,186.273388
-653.321587,200,186.36078
-267.33453,200,186.448179
-130.897758,200,186.535676
-386.072238,200,186.624438
-133.063232,200,186.712548
-1.731343,200,186.800895
-260.678527,200,186.889861
-265.278826,200,186.978486
-126.219267,200,187.067551
-120.729513,200,187.160098
-127.288546,200,187.912615
-379.914985,200,188.000696
-256.578097,200,188.093303
-720.142557,200,188.181992
-126.650321,200,188.270768
-2.807364,200,188.359046
-469.133765,200,188.447803
-122.860462,200,188.536216
-249.409976,200,188.624569
-126.915161,200,188.712157
-270.818371,200,189.466195
-262.912576,200,189.554372
-260.441822,200,189.641411
-404.998607,200,189.7284
-255.537963,200,189.815408
-3.683816,200,189.903299
-123.528538,200,189.990069
-263.518283,200,190.077112
-262.981172,200,190.164528
-261.018939,200,190.251652
-382.91896,200,191.008822
-128.155178,200,191.098037
-128.029641,200,191.187042
-390.361839,200,191.275719
-259.973909,200,191.373383
-125.622794,200,191.470601
-125.73292,200,191.562625
-522.405873,200,191.651856
-127.756571,200,191.74121
-263.140376,200,191.83075
-128.14526,200,192.621102
-128.060773,200,192.708633
-258.528518,200,192.795894
-531.216695,200,192.883323
-124.968091,200,192.97128
-260.259558,200,193.057648
-277.003578,200,193.144105
-413.165966,200,193.234382
-2.050769,200,193.320436
-264.870624,200,193.406794
-271.741782,200,193.494805
-261.037941,200,194.239076
-124.57754,200,194.328172
-909.582264,200,194.417951
-128.631844,200,194.508348
-126.944228,200,194.598318
-130.256432,200,194.6889
-128.031718,200,194.778927
-128.995328,200,194.86936
-125.959858,200,194.959289
-381.172951,200,195.049013
-123.251699,200,195.790617
-125.973956,200,195.878077
-128.578781,200,195.965189
-0.852758,200,196.052842
-130.724722,200,196.139326
-424.996827,200,196.225981
-275.846431,200,196.312709
-392.882942,200,196.399303
-265.842218,200,196.487133
-123.347599,200,196.57562
-131.248292,200,197.319599
-395.587993,200,197.410488
-2.117154,200,197.500574
-0.552609,200,197.590444
-295.600117,200,197.680327
-380.821117,200,197.770166
-409.095956,200,197.860282
-4.548874,200,197.950167
-510.03017,200,198.040036
-415.192447,200,198.128847
-128.415066,200,198.869624
-126.209225,200,198.957419
-126.908918,200,199.044649
-130.12669,200,199.132914
-130.106062,200,199.22355
-1.310692,200,199.310782
-305.004132,200,199.397581
-123.982376,200,199.485567
-134.370987,200,199.573659
-129.478432,200,199.661657
-260.337581,200,199.749171
-265.897826,200,200.507102
-128.807125,200,200.595794
-537.589788,200,200.684644
-271.777628,200,200.77289
-127.21744,200,200.862344
-1.621307,200,200.951709
-389.71026,200,201.040913
-128.381971,200,201.130133
-397.64811,200,201.220087
-258.982289,200,201.312757
-129.770413,200,202.047832
-405.520935,200,202.13692
-132.421964,200,202.225823
-125.999562,200,202.315464
-1.46587,200,202.404534
-426.841682,200,202.492635
-378.348233,200,202.580957
-126.131761,200,202.669098
-1.768615,200,202.757051
-130.271801,200,202.845953
-129.135978,200,203.607084
-0.866809,200,203.694749
-130.840782,200,203.781808
-124.291622,200,203.868631
-382.065507,200,203.956349
-125.165496,200,204.042939
-302.421433,200,204.129687
-252.833068,200,204.216037
-371.718584,200,204.303305
-309.940264,200,204.391377
-263.384892,200,205.13299
-257.2916,200,205.22081
-126.139994,200,205.311994
-257.757734,200,205.399599
-264.089049,200,205.487137
-263.384719,200,205.573824
-125.419706,200,205.661815
-126.82085,200,205.749352
-284.399087,200,205.836998
-382.499605,200,205.923898
-128.137367,200,206.662864
-263.139396,200,206.750598
-376.231834,200,206.838423
-249.874449,200,206.92609
-129.159939,200,207.01367
-128.986352,200,207.100623
-127.030577,200,207.187542
-393.398299,200,207.277782
-254.272193,200,207.365911
-0.893564,200,207.453357
-121.512255,200,207.542884
-385.939298,200,208.281879
-432.98122,200,208.371341
-131.420322,200,208.460789
-387.731443,200,208.550562
-260.331938,200,208.639769
-256.389866,200,208.728883
-131.600881,200,208.817971
-250.4464,200,208.906835
-250.868454,200,208.994952
-290.285904,200,209.083367
-444.880642,200,209.827848
-125.114416,200,209.917566
-264.191788,200,210.007549
-260.448764,200,210.096945
-287.403758,200,210.185869
-134.66914,200,210.275422
-251.225277,200,210.364695
-126.643783,200,210.454914
-126.410877,200,210.544742
-125.48933,200,210.634576
-1.142906,200,211.390877
-1210.968979,200,211.479339
-130.168943,200,211.567053
-128.944015,200,211.654464
-401.730027,200,211.741994
-121.72892,200,211.829468
-125.228796,200,211.917099
-1157.595652,200,212.004407
-0.730525,200,212.091613
-278.621635,200,212.179658
-0.760835,200,212.915839
-130.611046,200,213.005137
-1186.450838,200,213.094702
-130.080805,200,213.184043
-123.371852,200,213.272914
-127.066485,200,213.361748
-1175.010604,200,213.450272
-1053.592228,200,213.538867
-121.989816,200,213.627858
-126.347002,200,213.71761
-128.67428,200,213.807197
-403.085872,200,214.542543
-339.057271,200,214.62972
-1075.458809,200,214.729938
-247.881796,200,214.819035
-123.895391,200,214.907874
-126.646714,200,214.998144
-262.599325,200,215.087219
-262.417242,200,215.177371
-125.046647,200,215.265542
-271.101328,200,215.358154
-257.625533,200,216.117706
-135.800541,200,216.208116
-131.250984,200,216.30004
-260.495385,200,216.392781
-255.828658,200,216.483527
-1.129462,200,216.573493
-257.712789,200,216.663937
-290.097137,200,216.755831
-262.446728,200,216.84575
-129.98518,200,216.935028
-127.255209,200,217.753021
-0.515919,200,217.846013
-125.055758,200,217.937565
-1039.95223,200,218.027479
-123.651462,200,218.116287
-1150.670278,200,218.205762
-1.041311,200,218.295992
-125.731847,200,218.386079
-131.140613,200,218.48045
-1.063391,200,218.570728
-127.070546,200,219.321699
-1113.032088,200,219.413645
-126.260379,200,219.502275
-132.351464,200,219.590339
-134.684631,200,219.678076
-127.367271,200,219.7664
-261.21214,200,219.854108
-253.278921,200,219.941625
-1071.284188,200,220.029143
-927.856684,200,220.1166
-375.44106,200,220.204244
-2.239254,200,220.942909
-305.095898,200,221.031891
-129.575537,200,221.121662
-259.701945,200,221.211037
-1070.333992,200,221.301112
-263.052863,200,221.391114
-377.461955,200,221.486037
-378.055437,200,221.575658
-0.642276,200,221.665628
-376.317257,200,221.75506
-399.521324,200,222.509057
-405.422427,200,222.597819
-1038.82837,200,222.687512
-126.09524,200,222.776963
-385.566777,200,222.865803
-1.641698,200,222.954774
-381.310603,200,223.042672
-389.198518,200,223.130905
-420.605329,200,223.219814
-249.383084,200,223.308826
-334.248154,200,224.060128
-257.346116,200,224.146854
-466.578864,200,224.233699
-409.609616,200,224.321484
-254.072936,200,224.408963
-135.036023,200,224.497077
-261.309712,200,224.585719
-129.636741,200,224.674238
-246.885165,200,224.763808
-259.760432,200,224.852167
-127.246276,200,225.610255
-259.904331,200,225.701209
-337.705915,200,225.793301
-381.658052,200,225.881018
-1164.787788,200,225.968605
-127.334861,200,226.056348
-130.101053,200,226.145077
-259.392502,200,226.232363
-122.646712,200,226.319087
-130.999201,200,226.405982
-131.509022,200,226.492476
-385.971564,200,227.249542
-127.783249,200,227.335737
-379.270628,200,227.42309
-123.843879,200,227.513232
-130.453788,200,227.599991
-130.863306,200,227.687443
-251.249399,200,227.774563
-131.091265,200,227.862822
-290.725966,200,227.951077
-385.243196,200,228.039661
-266.555588,200,228.781645
-1.221892,200,228.871809
-125.832116,200,228.962265
-650.097092,200,229.052302
-254.67281,200,229.142588
-388.219391,200,229.232447
-652.084141,200,229.322037
-127.628574,200,229.411621
-443.872167,200,229.501295
-125.603209,200,229.590846
-422.554134,200,230.360005
-478.648103,200,230.459219
-256.674603,200,230.547808
-299.616986,200,230.637109
-130.276145,200,230.72644
-260.863206,200,230.81601
-253.913364,200,230.905339
-261.956725,200,230.995131
-266.203798,200,231.084569
-125.993253,200,231.174417
-0.792073,200,231.930378
-452.088178,200,232.017059
-124.899191,200,232.104445
-274.331259,200,232.19164
-433.742011,200,232.279362
-127.692805,200,232.365317
-129.000573,200,232.453081
-256.357774,200,232.54016
-1.398133,200,232.628173
-127.802098,200,232.715933
-127.821944,200,232.804144
-134.033057,200,233.546797
-282.773522,200,233.634772
-290.34198,200,233.722537
-121.011194,200,233.811034
-255.297024,200,233.899011
-346.082032,200,233.987162
-264.585935,200,234.075048
-418.575122,200,234.162918
-248.474679,200,234.249945
-126.893173,200,234.33729
-129.393432,200,235.105864
-127.889054,200,235.193493
-258.690584,200,235.279904
-129.035909,200,235.367164
-125.921994,200,235.453655
-353.468836,200,235.543974
-126.368013,200,235.63147
-129.680666,200,235.719247
-127.250307,200,235.806637
-250.89367,200,235.893698
-389.704295,200,236.633973
-254.014424,200,236.723141
-123.574933,200,236.812129
-244.861346,200,236.901217
-126.630664,200,236.9904
-1085.307082,200,237.079488
-411.420188,200,237.168918
-1200.821557,200,237.257137
-243.331049,200,237.346007
-129.980767,200,237.434381
-247.625652,200,238.175464
-0.708069,200,238.263963
-769.276545,200,238.352405
-260.046741,200,238.440753
-126.654366,200,238.528808
-1.266024,200,238.617574
-466.717815,200,238.706285
-336.962798,200,238.794916
-261.341251,200,238.883427
-286.002021,200,238.972511
-0.980263,200,239.060909
-132.137053,200,239.825585
-121.451497,200,239.913423
-444.677882,200,240.001276
-260.023302,200,240.089613
-250.485601,200,240.177293
-272.343478,200,240.266658
-123.548785,200,240.355122
-1.843143,200,240.445104
-131.704894,200,240.533527
-374.674406,200,240.622181
-276.607867,200,241.382559
-897.486933,200,241.470845
-363.229662,200,241.559276
-441.398854,200,241.648574
-269.367513,200,241.737575
-128.134373,200,241.826382
-3.428378,200,241.915756
-398.396005,200,242.005092
-258.598999,200,242.094102
-132.852043,200,242.183419
-134.226512,200,242.925577
-264.108966,200,243.013787
-128.136649,200,243.105583
-392.660991,200,243.19842
-130.276424,200,243.28874
-291.191772,200,243.376131
-428.63782,200,243.46336
-126.635612,200,243.551106
-252.210575,200,243.647966
-124.936543,200,243.736787
-382.395388,200,244.535171
-265.900102,200,244.624208
-0.502696,200,244.718022
-128.845883,200,244.810977
-128.290354,200,244.904551
-129.09225,200,244.9942
-126.83899,200,245.084588
-135.296241,200,245.173906
-259.802264,200,245.263337
-124.549947,200,245.355393
-391.441042,200,246.145472
-271.280247,200,246.242767
-276.167547,200,246.340796
-128.113877,200,246.438364
-127.056181,200,246.536042
-271.485518,200,246.633458
-0.976039,200,246.731073
-126.047856,200,246.826815
-128.390346,200,246.92364
-127.087075,200,247.021056
-136.889182,200,247.118204
-128.121683,200,247.883365
-121.513646,200,247.973363
-131.638116,200,248.062065
-260.462394,200,248.153089
-685.839369,200,248.242052
-243.298092,200,248.332685
-1.279888,200,248.424166
-247.938309,200,248.51435
-923.261082,200,248.604276
-250.363028,200,248.693702
-128.205454,200,249.440632
-121.131591,200,249.527774
-130.339739,200,249.617806
-129.173941,200,249.710476
-427.45008,200,249.799199
-129.964386,200,249.887456
-252.652384,200,249.975371
-266.283934,200,250.062687
-128.098185,200,250.150152
-132.096957,200,250.237447
-124.861122,200,250.981781
-354.873961,200,251.069507
-127.959013,200,251.156833
-270.924303,200,251.244473
-0.891312,200,251.332342
-271.913448,200,251.422367
-126.081141,200,251.510692
-249.966906,200,251.598706
-128.076477,200,251.690125
-260.547874,200,251.778467
-366.59711,200,252.533539
-740.667017,200,252.62258
-0.703941,200,252.711245
-128.83385,200,252.79972
-1.002476,200,252.888165
-255.557354,200,252.976618
-126.379642,200,253.066008
-255.403693,200,253.155355
-0.373242,200,253.244278
-1038.070513,200,253.333735
-129.577494,200,253.422757
-129.325304,200,254.203791
-129.734531,200,254.293408
-120.562202,200,254.383003
-244.550532,200,254.471944
-126.866787,200,254.561454
-125.813146,200,254.650183
-821.957513,200,254.739014
-126.285667,200,254.827828
-283.925251,200,254.916626
-426.294643,200,255.006418
-249.473809,200,255.757312
-441.632491,200,255.846551
-127.868209,200,255.93624
-274.82494,200,256.025962
-337.529861,200,256.115665
-260.43878,200,256.205154
-1.336332,200,256.294917
-130.677773,200,256.385007
-256.102676,200,256.475591
-125.311842,200,256.569818
-128.536209,200,257.361887
-136.144412,200,257.452331
-124.746762,200,257.543767
-255.107051,200,257.638486
-294.853859,200,257.73596
-382.4079,200,257.828912
-251.229378,200,257.918339
-124.206412,200,258.007586
-131.015484,200,258.096822
-375.461473,200,258.185852
-3.188163,200,258.932165
-130.187637,200,259.026117
-257.041543,200,259.125448
-126.835333,200,259.224274
-1091.873762,200,259.319292
-130.606399,200,259.419484
-379.68107,200,259.521192
-278.798586,200,259.620984
-2.095767,200,259.71775
-129.705207,200,259.815395
-288.617615,200,259.911534
-127.306984,200,260.674891
-123.036397,200,260.764718
-122.94142,200,260.853412
-269.185931,200,260.94686
-125.87032,200,261.043263
-130.23135,200,261.134351
-245.832324,200,261.224336
-276.613263,200,261.315583
-126.081363,200,261.406683
-119.679198,200,261.498395
-126.865667,200,262.265365
-269.83441,200,262.352544
-1.781252,200,262.439627
-369.755652,200,262.527051
-257.409236,200,262.614928
-127.421302,200,262.70217
-0.81427,200,262.788885
-252.357725,200,262.8756
-3.401133,200,262.962268
-248.236971,200,263.048553
-131.595839,200,263.795136
-125.793843,200,263.884109
-125.113177,200,263.972507
-439.064952,200,264.062932
-243.994896,200,264.155013
-419.347465,200,264.2521
-257.605962,200,264.347674
-404.007988,200,264.441372
-126.207285,200,264.538545
-262.679741,200,264.633381
-126.952752,200,265.448171
-125.849921,200,265.539247
-250.03889,200,265.628905
-124.984178,200,265.718486
-126.210465,200,265.808164
-1.185849,200,265.89805
-128.478747,200,265.987773
-129.744469,200,266.076485
-981.9005,200,266.165196
-129.707915,200,266.253923
-128.167689,200,266.34309
-249.857771,200,267.124727
-250.944053,200,267.215583
-2.468285,200,267.304151
-127.476641,200,267.40451
-0.728292,200,267.502696
-120.995808,200,267.601332
-293.481629,200,267.699677
-124.983424,200,267.792811
-124.85813,200,267.883159
-2.832099,200,267.974625
-128.233651,200,268.74523
-131.865791,200,268.835185
-126.221153,200,268.924453
-128.198877,200,269.014156
-128.062917,200,269.103423
-287.432477,200,269.192471
-435.966823,200,269.28094
-257.866359,200,269.370138
-129.730946,200,269.458533
-127.096297,200,269.547485
-258.828044,200,270.308816
-360.685938,200,270.397369
-254.647545,200,270.486207
-1.019327,200,270.575051
-127.703979,200,270.666031
-132.03336,200,270.761718
-128.397102,200,270.85538
-255.750095,200,270.943235
-126.221375,200,271.032012
-255.08755,200,271.12103
-129.26285,200,271.859862
-130.181567,200,271.948512
-441.596317,200,272.038136
-262.198526,200,272.127711
-125.198445,200,272.217143
-130.691032,200,272.30675
-258.928103,200,272.403259
-262.74944,200,272.492339
-131.003593,200,272.581466
-128.376558,200,272.669831
-264.50961,200,272.758442
-311.319421,200,273.501424
-1.844117,200,273.58916
-126.947218,200,273.676181
-255.433972,200,273.76313
-253.723339,200,273.853456
-121.700621,200,273.94136
-131.66534,200,274.028972
-0.981721,200,274.116431
-129.962195,200,274.203995
-276.187642,200,274.291175
-1047.358844,200,275.040439
-254.35709,200,275.129508
-241.518247,200,275.218835
-250.214266,200,275.30804
-252.031874,200,275.400035
-129.030802,200,275.497116
-126.804821,200,275.592971
-127.948848,200,275.682046
-255.219072,200,275.77118
-854.80306,200,275.860526
-0.976477,200,276.620483
-340.294282,200,276.710093
-344.939793,200,276.799527
-127.883751,200,276.889257
-124.581935,200,276.978559
-262.526611,200,277.067315
-254.740437,200,277.155535
-131.36535,200,277.24403
-127.343371,200,277.332522
-261.46268,200,277.42208
-254.512563,200,278.178602
-0.593345,200,278.266128
-377.073509,200,278.353215
-246.483282,200,278.439848
-131.362722,200,278.526568
-265.671753,200,278.618402
-370.245918,200,278.711957
-3.866726,200,278.807444
-128.955466,200,278.90165
-423.956947,200,278.990798
-129.16799,200,279.07928
-1209.119505,200,279.815739
-130.816661,200,279.907194
-268.649856,200,279.998902
-2.339584,200,280.087483
-132.510973,200,280.175362
-1141.819472,200,280.262919
-1194.008822,200,280.351261
-128.505445,200,280.440108
-131.219403,200,280.534856
-1177.900251,200,280.623619
-127.005628,200,281.368562
-1065.757649,200,281.45614
-126.856613,200,281.545133
-387.861423,200,281.633696
-258.158517,200,281.722204
-128.716712,200,281.813853
-0.555012,200,281.90809
-1055.588397,200,281.99911
-1.086747,200,282.091148
-130.024715,200,282.191754
-253.341002,200,282.962949
-1180.252778,200,283.051077
-286.387795,200,283.139006
-269.44146,200,283.226588
-1.793412,200,283.313641
-129.4464,200,283.401143
-371.554752,200,283.488368
-1.364406,200,283.575367
-127.792531,200,283.663309
-0.349781,200,283.751075
-1071.082778,200,284.498769
-387.593486,200,284.588854
-127.311714,200,284.680352
-254.793639,200,284.780259
-384.992862,200,284.879296
-1031.205676,200,284.97732
-131.656877,200,285.067288
-123.891464,200,285.156755
-121.765126,200,285.246454
-129.359742,200,285.336467
-1.086547,200,286.083242
-243.066445,200,286.171779
-246.734086,200,286.259162
-1055.811084,200,286.346571
-127.927652,200,286.436481
-125.813134,200,286.529708
-126.499756,200,286.620776
-136.597248,200,286.70765
-132.75541,200,286.796154
-129.394728,200,286.885715
-245.576879,200,286.975172
-930.499626,200,287.736855
-130.001881,200,287.826858
-257.683416,200,287.917073
-129.993073,200,288.006731
-122.856821,200,288.096262
-249.888781,200,288.185347
-251.321492,200,288.274302
-3.682043,200,288.363437
-122.144827,200,288.453893
-130.547194,200,288.544012
-252.985349,200,289.294944
-129.170609,200,289.387078
-127.83004,200,289.474233
-122.411189,200,289.561539
-127.983845,200,289.649728
-128.201664,200,289.737773
-127.95015,200,289.826114
-260.081767,200,289.914393
-125.485533,200,290.005715
-1.446927,200,290.093284
-130.385484,200,290.850329
-128.36416,200,290.939832
-130.655864,200,291.028905
-397.321111,200,291.117749
-126.700866,200,291.206746
-278.582507,200,291.295711
-252.168091,200,291.385486
-127.352619,200,291.478653
-380.655857,200,291.577526
-128.562324,200,291.676625
-129.017193,200,292.436865
-0.307035,200,292.526053
-0.416223,200,292.615971
-262.921358,200,292.705767
-254.466018,200,292.79575
-382.066289,200,292.885493
-130.956489,200,292.975177
-250.645149,200,293.06519
-262.609792,200,293.155246
-379.251511,200,293.244422
-125.104628,200,293.3338
-0.661497,200,294.092427
-123.675243,200,294.179617
-263.255622,200,294.26698
-1.320659,200,294.354558
-398.810937,200,294.442379
-132.964085,200,294.530591
-381.83179,200,294.619494
-428.709877,200,294.708424
-256.237079,200,294.79779
-128.561643,200,294.890014
-430.150765,200,295.63642
-375.901135,200,295.723404
-321.692054,200,295.810516
-130.549817,200,295.897614
-256.873193,200,295.988423
-128.932815,200,296.075472
-270.657722,200,296.162495
-263.073178,200,296.249512
-257.816373,200,296.336488
-128.90865,200,296.425229
-2.022835,200,297.168877
-127.531089,200,297.257969
-266.885236,200,297.347128
-126.787823,200,297.436305
-128.444794,200,297.525365
-132.071159,200,297.615204
-129.036055,200,297.704718
-130.494386,200,297.794221
-124.187474,200,297.883974
-128.809212,200,297.973924
-312.551782,200,298.72402
-2.099293,200,298.814546
-776.645869,200,298.904516
-952.135173,200,298.994066
-128.761942,200,299.084251
-251.021147,200,299.173937
-257.457029,200,299.262428
-449.849123,200,299.351583
-1019.967273,200,299.440676
-0.790329,200,299.52911
-1045.131197,200,299.618892
-247.476564,200,300.363522
-128.731416,200,300.451677
-264.492928,200,300.540453
-132.696621,200,300.630316
-130.114417,200,300.719769
-128.494867,200,300.808895
-1.183304,200,300.898442
-126.947781,200,300.987504
-258.718054,200,301.076794
-251.283121,200,301.16623
-512.81047,200,301.914253
-126.091439,200,302.003355
-0.966678,200,302.092152
-405.021751,200,302.180988
-400.820291,200,302.269333
-130.040697,200,302.357859
-129.754156,200,302.446192
-126.63954,200,302.534403
-0.72829,200,302.623411
-130.988037,200,302.711993
-127.46097,200,303.464922
-128.308145,200,303.552235
-434.978849,200,303.640618
-254.31444,200,303.728473
-132.174183,200,303.816312
-131.044386,200,303.904114
-1.05687,200,303.991927
-263.54996,200,304.082885
-303.246255,200,304.170266
-126.972839,200,304.257691
-259.227966,200,305.013968
-126.611994,200,305.101414
-463.335393,200,305.188261
-126.174728,200,305.275031
-292.239461,200,305.361802
-129.66422,200,305.448486
-260.607373,200,305.535035
-131.758759,200,305.622875
-253.00169,200,305.709894
-264.962979,200,305.797093
-1.329923,200,305.886414
-806.599684,200,306.64124
-653.942515,200,306.731128
-129.277519,200,306.821013
-247.985387,200,306.910868
-132.548327,200,307.000773
-261.492719,200,307.090659
-376.39516,200,307.180792
-126.379541,200,307.270137
-379.45396,200,307.359133
-258.435192,200,307.448492
-127.626107,200,308.20101
-1.395438,200,308.28994
-129.299608,200,308.378661
-125.344068,200,308.46757
-128.928153,200,308.556451
-1.050654,200,308.646616
-3.045051,200,308.736364
-251.501012,200,308.826281
-126.555283,200,308.915966
-1.047895,200,309.005423
-263.621938,200,309.768799
-130.731892,200,309.85882
-655.845749,200,309.948618
-134.163381,200,310.038338
-377.958017,200,310.127704
-126.073671,200,310.216853
-2.161725,200,310.305609
-252.281239,200,310.394733
-128.59987,200,310.483488
-0.686827,200,310.572963
-131.333586,200,311.331731
-124.359177,200,311.420174
-0.380239,200,311.508405
-124.301323,200,311.597492
-784.072116,200,311.69054
-124.951538,200,311.779451
-128.534924,200,311.868502
-262.090688,200,311.957327
-376.779149,200,312.045948
-125.444288,200,312.134856
-129.461775,200,312.223445
