#{"t_start": 1746538978.3388743, "env_id": "Pendulum-v1"}
r,l,t
-126.082197,200,342.07269
-237.561195,200,342.169412
-119.973127,200,342.265487
-232.762181,200,342.362287
-232.848795,200,342.459038
-1.41993,200,343.235746
-119.851099,200,343.33437
-234.455026,200,343.4283
-123.659663,200,343.522688
-124.858889,200,343.617756
-127.440373,200,343.711342
-121.941352,200,343.806331
-237.280692,200,343.902117
-0.683229,200,343.996369
-286.19047,200,344.091331
-405.721132,200,344.916321
-133.742101,200,345.010236
-120.304051,200,345.1049
-127.441519,200,345.199107
-127.633746,200,345.292973
-127.559423,200,345.387355
-124.619314,200,345.482187
-127.695985,200,345.575543
-255.621613,200,345.670336
-122.431234,200,345.765146
-127.658204,200,346.549771
-618.688187,200,346.643642
-5.021276,200,346.738397
-354.193687,200,346.833224
-115.428436,200,346.927139
-344.581877,200,347.021649
-122.683753,200,347.116542
-255.232154,200,347.2111
-123.302684,200,347.305883
-1.023101,200,347.400581
-350.2071,200,348.192192
-241.51642,200,348.288802
-124.615378,200,348.386511
-240.750475,200,348.483625
-308.856132,200,348.581109
-126.76375,200,348.67822
-246.667981,200,348.775917
-365.715764,200,348.873619
-255.159131,200,348.97111
-266.879747,200,349.068655
-127.853646,200,349.166236
-118.324334,200,349.967696
-125.536639,200,350.062911
-244.046605,200,350.15783
-123.241583,200,350.253212
-265.335969,200,350.34832
-124.0127,200,350.442786
-259.266551,200,350.537995
-236.66934,200,350.633496
-0.532822,200,350.729868
-126.047024,200,350.824647
-1.051855,200,351.602655
-122.71012,200,351.700203
-127.049175,200,351.798061
-120.611315,200,351.895262
-120.025735,200,351.991671
-238.116406,200,352.088883
-123.862264,200,352.186412
-124.228449,200,352.283859
-0.896693,200,352.381605
-116.453418,200,352.478768
-1.273117,200,353.289462
-122.437563,200,353.382269
-235.584916,200,353.473905
-123.930727,200,353.566359
-0.391542,200,353.659392
-0.661686,200,353.752961
-127.565152,200,353.846998
-251.630307,200,353.940093
-120.827026,200,354.033527
-120.0157,200,354.126138
-248.90046,200,354.898512
-240.929272,200,354.993922
-125.394947,200,355.088426
-231.946213,200,355.183616
-2.250481,200,355.278506
-125.030287,200,355.372865
-337.667112,200,355.46744
-247.509443,200,355.562648
-127.415492,200,355.65704
-122.342877,200,355.752142
-0.569798,200,355.847089
-258.884205,200,356.679676
-123.684051,200,356.773466
-255.838508,200,356.867251
-371.698144,200,356.960806
-124.808764,200,357.053424
-394.511516,200,357.147205
-127.559226,200,357.240623
-126.195188,200,357.334244
-1.762379,200,357.428242
-251.435294,200,357.521304
-240.365181,200,358.299377
-118.39984,200,358.394919
-125.620841,200,358.486598
-244.740112,200,358.578904
-128.417369,200,358.67097
-128.448221,200,358.764218
-124.914503,200,358.856962
-257.562266,200,358.95044
-127.602708,200,359.044474
-248.839162,200,359.137196
-0.788482,200,359.91191
-125.93973,200,360.004259
-320.270256,200,360.097418
-127.640344,200,360.189693
-261.114201,200,360.282909
-127.210926,200,360.379146
-122.418589,200,360.471265
-0.588272,200,360.563988
-0.654676,200,360.656615
-123.597757,200,360.749892
-130.033955,200,361.555657
-121.305581,200,361.653
-1.365338,200,361.750862
-128.159243,200,361.847892
-0.525931,200,361.945176
-0.617967,200,362.042091
-256.115795,200,362.138267
-126.578232,200,362.23537
-115.009545,200,362.332766
-372.013261,200,362.430272
-1.852415,200,362.527477
-125.119656,200,363.343621
-0.839078,200,363.437958
-126.961717,200,363.532803
-125.269395,200,363.628449
-127.498908,200,363.723958
-128.291686,200,363.81838
-2.422645,200,363.913595
-126.458671,200,364.009099
-120.809078,200,364.103424
-249.024848,200,364.198498
-242.932443,200,364.981236
-124.013734,200,365.078897
-0.58366,200,365.176654
-4.093273,200,365.27352
-119.314985,200,365.368152
-125.306886,200,365.464741
-374.458202,200,365.560244
-0.814787,200,365.655436
-265.17527,200,365.751039
-235.68695,200,365.846518
-0.801081,200,366.622787
-129.141481,200,366.715024
-132.256547,200,366.80859
-328.078526,200,366.903006
-356.096498,200,366.997983
-1.130184,200,367.092209
-118.371393,200,367.185611
-368.621968,200,367.279824
-126.432926,200,367.373355
-122.821665,200,367.467734
-128.668779,200,368.239598
-122.097546,200,368.333848
-239.826239,200,368.428641
-258.994265,200,368.523325
-245.572568,200,368.617532
-124.807351,200,368.712214
-122.971671,200,368.807455
-256.391307,200,368.901419
-121.395383,200,368.994519
-122.625298,200,369.088047
-122.841135,200,369.181913
-127.713874,200,369.963098
-239.239882,200,370.057074
-125.42078,200,370.149237
-127.382013,200,370.241741
-246.350629,200,370.33374
-128.683245,200,370.426475
-285.146615,200,370.522724
-412.00423,200,370.614713
-233.857121,200,370.707991
-121.738679,200,370.800437
-324.655597,200,371.580722
-126.859266,200,371.675901
-123.302975,200,371.771203
-121.761744,200,371.86557
-122.810138,200,371.96026
-121.209377,200,372.055517
-234.76695,200,372.149552
-259.152864,200,372.244572
-120.010465,200,372.339613
-128.497939,200,372.433657
-241.956813,200,373.212248
-244.19734,200,373.305058
-121.71011,200,373.397098
-128.347001,200,373.49056
-123.347407,200,373.5825
-243.48112,200,373.675418
-1.064467,200,373.767033
-120.542349,200,373.859959
-244.26081,200,373.953103
-121.334761,200,374.04523
-119.567476,200,374.823808
-247.99271,200,374.919494
-127.717028,200,375.014037
-335.046862,200,375.109414
-251.466673,200,375.204798
-243.267215,200,375.299478
-125.757032,200,375.394524
-116.526449,200,375.489889
-124.971646,200,375.585169
-127.529916,200,375.679467
-126.074028,200,375.774222
-243.100181,200,376.591623
-117.929012,200,376.686833
-126.257749,200,376.780925
-358.222063,200,376.876264
-123.820461,200,376.971038
-126.577635,200,377.065149
-259.32113,200,377.160505
-0.609796,200,377.255237
-125.192624,200,377.349555
-235.963257,200,377.444208
-125.369505,200,378.221899
-1.618832,200,378.316984
-129.417752,200,378.411748
-262.278591,200,378.50664
-124.1609,200,378.601656
-2.993787,200,378.695743
-257.453154,200,378.790646
-127.746721,200,378.885394
-392.006165,200,378.979544
-128.686573,200,379.074415
-358.428287,200,379.846962
-126.310203,200,379.942729
-251.846331,200,380.037252
-254.076374,200,380.13215
-125.551865,200,380.225939
-2.281713,200,380.320968
-2.624682,200,380.416183
-240.791197,200,380.510053
-356.610214,200,380.605101
-254.340567,200,380.69996
-3.368821,200,381.484605
-129.710792,200,381.57894
-242.999656,200,381.673358
-380.554612,200,381.76836
-253.426386,200,381.862654
-258.452166,200,381.957662
-3.17855,200,382.051945
-249.789986,200,382.146128
-3.689359,200,382.24085
-264.14363,200,382.336152
-123.150505,200,383.107416
-119.273971,200,383.200042
-132.82559,200,383.291619
-122.024585,200,383.384581
-131.796757,200,383.475915
-128.288044,200,383.568221
-310.371101,200,383.659677
-257.293249,200,383.752207
-123.757488,200,383.843573
-131.993468,200,383.936126
-275.926541,200,384.027627
-239.088468,200,384.81118
-238.583687,200,384.906765
-126.716678,200,385.001709
-255.174174,200,385.097122
-127.791567,200,385.191982
-127.094443,200,385.287316
-246.382725,200,385.383062
-124.346955,200,385.478095
-258.374665,200,385.573287
-126.530416,200,385.669056
-127.695978,200,386.450059
-128.148224,200,386.54393
-4.040617,200,386.638763
-126.199586,200,386.733336
-129.148172,200,386.827866
-127.859831,200,386.922429
-127.396571,200,387.01691
-122.652823,200,387.1107
-128.495746,200,387.205371
-2.180222,200,387.300359
-125.62963,200,388.08219
-126.847705,200,388.177549
-127.435825,200,388.273442
-125.101963,200,388.369306
-126.412952,200,388.463473
-128.276495,200,388.557103
-125.898079,200,388.651101
-125.600022,200,388.745841
-372.068445,200,388.838967
-131.715312,200,388.933483
-118.997135,200,389.722141
-0.801534,200,389.815184
-368.692003,200,389.907396
-1.181621,200,390.000406
-2.258709,200,390.09242
-253.259721,200,390.184994
-122.960424,200,390.277967
-128.680674,200,390.370173
-125.837069,200,390.463109
-124.958926,200,390.555952
-124.48711,200,390.651977
-127.279477,200,391.433136
-128.334626,200,391.527883
-246.33126,200,391.621728
-0.70827,200,391.71661
-128.413317,200,391.815494
-0.669903,200,391.911203
-125.600343,200,392.005563
-125.770197,200,392.101784
-243.727002,200,392.196765
-398.597826,200,392.291036
-352.615811,200,393.067089
-382.99219,200,393.160351
-267.445246,200,393.252414
-240.23073,200,393.345459
-126.709328,200,393.43789
-0.990895,200,393.53038
-124.829167,200,393.62325
-122.927407,200,393.717196
-271.902904,200,393.810603
-121.731274,200,393.902761
-366.223169,200,394.693788
-121.919749,200,394.786111
-128.051038,200,394.879716
-130.429133,200,394.973155
-360.66746,200,395.067041
-122.106891,200,395.160827
-122.565878,200,395.253877
-124.916472,200,395.347337
-239.931685,200,395.441438
-127.658076,200,395.533978
-119.672467,200,396.326883
-239.094991,200,396.41958
-261.98123,200,396.511707
-234.145561,200,396.603617
-253.678863,200,396.700065
-124.448797,200,396.792782
-251.637164,200,396.884379
-126.204272,200,396.977218
-124.645694,200,397.068313
-122.015951,200,397.1613
-126.691495,200,397.25314
-243.843092,200,398.038826
-128.118151,200,398.133188
-120.865009,200,398.227756
-122.976876,200,398.3214
-127.219112,200,398.416502
-365.726647,200,398.511543
-125.515686,200,398.606603
-253.795327,200,398.700448
-0.65991,200,398.794971
-260.781482,200,398.890101
-234.681669,200,399.701546
-123.716894,200,399.796863
-126.687907,200,399.892357
-446.688399,200,399.986783
-268.241775,200,400.081712
-0.205198,200,400.176752
-124.821397,200,400.27143
-127.177526,200,400.365775
-120.024093,200,400.460982
-0.271894,200,400.55614
-125.743819,200,401.33827
-126.10716,200,401.430252
-121.464167,200,401.522883
-393.212794,200,401.615047
-126.19764,200,401.708544
-248.259635,200,401.802354
-124.274038,200,401.895719
-0.261544,200,401.989366
-298.939168,200,402.082568
-121.566441,200,402.176471
-245.825125,200,402.966895
-125.454678,200,403.062227
-127.963368,200,403.155239
-128.618898,200,403.247234
-255.465254,200,403.339592
-236.777484,200,403.431411
-131.829028,200,403.524115
-422.747373,200,403.616467
-0.615636,200,403.710033
-238.304252,200,403.80448
-331.471317,200,403.897689
-238.787946,200,404.670941
-325.013834,200,404.766728
-123.559197,200,404.860864
-0.638289,200,404.953498
-255.313739,200,405.046349
-116.003042,200,405.139161
-122.139631,200,405.231423
-127.613932,200,405.324655
-116.817135,200,405.417535
-126.407228,200,405.510382
-2.064933,200,406.302698
-254.780614,200,406.397254
-1.021185,200,406.49254
-126.81406,200,406.588048
-124.048569,200,406.68244
-126.97907,200,406.778526
-121.863889,200,406.87344
-260.661057,200,406.969006
-128.032267,200,407.063239
-124.881738,200,407.158518
-240.86207,200,407.949199
-285.091243,200,408.042642
-128.224634,200,408.13538
-120.831178,200,408.228198
-238.685984,200,408.321142
-119.444582,200,408.413796
-132.720996,200,408.506756
-244.047676,200,408.599528
-123.697164,200,408.692986
-255.804278,200,408.789196
-129.155427,200,409.563067
-126.320241,200,409.658687
-240.435806,200,409.75392
-128.403532,200,409.848307
-0.75151,200,409.944663
-240.96544,200,410.039624
-114.806768,200,410.134734
-119.393474,200,410.229264
-409.633445,200,410.324678
-256.345158,200,410.420001
-249.388721,200,410.514481
-381.133545,200,411.292873
-0.512655,200,411.38802
-1.393158,200,411.482011
-122.672255,200,411.577351
-248.411987,200,411.67239
-127.105966,200,411.767027
-252.662266,200,411.86108
-255.149369,200,411.955646
-119.672283,200,412.050717
-127.214622,200,412.144803
-239.183628,200,412.975447
-287.741656,200,413.073129
-121.361027,200,413.170878
-119.372552,200,413.267704
-302.421988,200,413.364375
-236.805903,200,413.462097
-125.135075,200,413.559654
-243.694392,200,413.656939
-276.619997,200,413.754771
-1.17998,200,413.852364
-126.428178,200,414.637951
-132.0451,200,414.730496
-261.648891,200,414.827497
-249.403704,200,414.921736
-127.067712,200,415.016168
-122.250634,200,415.11015
-1.250681,200,415.204278
-2.696447,200,415.298107
-127.831368,200,415.39226
-126.454703,200,415.487147
-127.686451,200,416.269806
-122.068495,200,416.362243
-128.229537,200,416.454787
-126.335659,200,416.547664
-126.316743,200,416.639358
-126.985013,200,416.731493
-126.992244,200,416.826759
-267.152799,200,416.9189
-127.220578,200,417.010876
-353.235682,200,417.103509
-128.899698,200,417.195988
-118.581832,200,417.990402
-1.1583,200,418.083306
-128.987572,200,418.176328
-125.83381,200,418.269468
-119.326287,200,418.361536
-1.360723,200,418.453993
-2.142966,200,418.546878
-262.223094,200,418.639839
-300.680687,200,418.732924
-253.813094,200,418.825946
-242.381884,200,419.610593
-0.662056,200,419.703742
-129.070108,200,419.796479
-126.249973,200,419.888731
-129.133003,200,419.981465
-359.750192,200,420.073417
-1.713932,200,420.165992
-2.024564,200,420.258162
-269.17256,200,420.355526
-601.356085,200,420.448171
-243.733264,200,421.235682
-127.186667,200,421.330418
-122.138715,200,421.425083
-0.43666,200,421.519952
-119.291972,200,421.61513
-124.735695,200,421.710711
-2.016211,200,421.804874
-127.246057,200,421.899313
-132.759403,200,421.994936
-126.214657,200,422.089519
-248.923769,200,422.864432
-251.344326,200,422.960216
-126.931899,200,423.052875
-0.623662,200,423.145458
-249.566924,200,423.237306
-126.685537,200,423.330257
-2.013604,200,423.422179
-128.791359,200,423.516472
-125.207304,200,423.609077
-0.468163,200,423.702753
-1.745552,200,424.486753
-126.7192,200,424.582032
-125.74984,200,424.675632
-128.681696,200,424.770183
-848.747701,200,424.86495
-246.420842,200,424.958482
-279.909672,200,425.053007
-256.468798,200,425.147977
-125.638078,200,425.241354
-121.600421,200,425.336354
-118.315839,200,425.431634
-257.163006,200,426.205232
-777.419303,200,426.300469
-120.492402,200,426.395197
-280.438298,200,426.489551
-0.744314,200,426.584363
-230.365411,200,426.679487
-2.06281,200,426.773978
-126.164209,200,426.869496
-244.012255,200,426.964844
-123.813647,200,427.05978
-366.722758,200,427.868976
-411.746806,200,427.961975
-1.680668,200,428.053728
-255.669508,200,428.146696
-127.012651,200,428.239911
-246.201289,200,428.333071
-122.523472,200,428.426248
-875.196695,200,428.517482
-257.93196,200,428.610228
-126.465137,200,428.701992
-263.836538,200,429.4766
-2.685565,200,429.57109
-118.09729,200,429.6666
-117.750343,200,429.761274
-128.331402,200,429.85528
-277.148211,200,429.950403
-239.600591,200,430.045477
-255.91901,200,430.139785
-118.670264,200,430.234762
-277.696487,200,430.330316
-128.293104,200,431.102247
-124.694125,200,431.195356
-248.495227,200,431.288034
-117.302211,200,431.381507
-372.015273,200,431.476259
-364.623663,200,431.57181
-232.738302,200,431.666014
-279.355681,200,431.761814
-248.420144,200,431.867919
-246.019493,200,432.004138
-1.256279,200,432.115192
-367.192851,200,432.944806
-645.371259,200,433.043376
-252.895294,200,433.137331
-116.841417,200,433.232422
-124.566104,200,433.326854
-117.057439,200,433.420907
-128.724101,200,433.516611
-123.306441,200,433.611579
-123.762236,200,433.706067
-300.237055,200,433.800452
-126.320296,200,434.587872
-259.858641,200,434.682733
-248.766185,200,434.778083
-125.227918,200,434.874668
-122.522098,200,434.973686
-118.313373,200,435.069452
-126.276636,200,435.165639
-382.648253,200,435.262613
-323.509259,200,435.35887
-331.867029,200,435.454903
-439.219058,200,436.225083
-128.097304,200,436.319739
-123.38658,200,436.414452
-367.64881,200,436.50979
-127.277849,200,436.605653
-383.212393,200,436.70034
-280.956239,200,436.795567
-244.091824,200,436.891265
-0.84076,200,436.989365
-124.036451,200,437.083956
-402.233675,200,437.857352
-879.13549,200,437.955452
-0.469969,200,438.051985
-126.285923,200,438.150946
-128.436784,200,438.248906
-772.513004,200,438.347128
-124.648656,200,438.445019
-0.483205,200,438.543366
-424.477643,200,438.642559
-126.221085,200,438.740729
-121.162348,200,438.840522
-1.467768,200,439.667982
-123.667486,200,439.766027
-363.314252,200,439.864407
-120.935814,200,439.962152
-1.223574,200,440.060041
-127.918748,200,440.15811
-126.398363,200,440.256646
-129.289085,200,440.358008
-125.410656,200,440.456369
-2.680991,200,440.554608
-115.848048,200,441.362207
-119.926035,200,441.456576
-258.823094,200,441.549121
-118.460836,200,441.64632
-131.811979,200,441.743503
-116.583473,200,441.839873
-116.588132,200,441.937054
-1.604575,200,442.033882
-125.92062,200,442.130293
-261.293317,200,442.228137
-230.567339,200,443.031706
-121.946655,200,443.132044
-243.577978,200,443.231681
-126.895526,200,443.331718
-124.6885,200,443.431246
-280.804865,200,443.530316
-0.89985,200,443.629012
-241.273088,200,443.728326
-126.712056,200,443.827512
-645.392022,200,443.926662
-127.429359,200,444.756038
-353.144819,200,444.853195
-127.980736,200,444.949418
-505.643912,200,445.049026
-128.003742,200,445.14487
-124.392217,200,445.24121
-284.998225,200,445.337186
-126.74395,200,445.43253
-254.555215,200,445.528122
-243.132748,200,445.624687
-247.926204,200,445.720629
-246.756911,200,446.536177
-119.862211,200,446.63774
-1.405315,200,446.740009
-124.901667,200,446.841714
-239.156942,200,446.943208
-125.989119,200,447.044593
-5.285054,200,447.145989
-1.333016,200,447.246953
-124.467468,200,447.349501
-126.406366,200,447.45141
-122.639636,200,448.287812
-128.098573,200,448.383997
-128.201665,200,448.479551
-247.130934,200,448.576278
-127.679677,200,448.673807
-118.376655,200,448.771517
-127.406747,200,448.869978
-4.309031,200,448.968001
-117.784681,200,449.065608
-404.292102,200,449.166237
-127.780231,200,449.951175
-127.382688,200,450.04931
-124.410429,200,450.149571
-318.468769,200,450.249204
-130.393089,200,450.347995
-131.18422,200,450.445815
-123.646288,200,450.544409
-124.873909,200,450.64401
-119.658131,200,450.742807
-129.714974,200,450.842138
-126.592488,200,451.632437
-126.543449,200,451.727698
-336.486029,200,451.823591
-242.444823,200,451.920916
-231.678858,200,452.017605
-122.233698,200,452.113894
-128.880904,200,452.210393
-239.536375,200,452.307695
-265.46753,200,452.406424
-292.252142,200,452.504161
-123.834132,200,452.602106
-127.542664,200,453.406624
-234.190525,200,453.505949
-118.727392,200,453.604458
-123.740265,200,453.703268
-117.137716,200,453.802457
-127.010333,200,453.901538
-243.900721,200,454.001016
-235.382665,200,454.10121
-246.45296,200,454.200744
-1.348582,200,454.30045
-257.351119,200,455.092602
-355.043561,200,455.191645
-305.575043,200,455.293624
-2.908232,200,455.397133
-119.326386,200,455.497808
-127.961654,200,455.597121
-1.263569,200,455.696816
-121.26469,200,455.797053
-129.206649,200,455.897579
-255.986021,200,455.997324
-125.632136,200,456.799395
-272.202194,200,456.897199
-119.950476,200,457.00014
-255.690502,200,457.096897
-234.377149,200,457.192295
-117.283923,200,457.286549
-253.000308,200,457.380386
-430.034328,200,457.473921
-123.697558,200,457.567752
-117.234672,200,457.662555
-114.606912,200,458.435802
-119.801233,200,458.527874
-126.452649,200,458.62093
-1.114442,200,458.712902
-376.308698,200,458.804432
-240.718673,200,458.898412
-1.466102,200,458.991193
-122.878587,200,459.084189
-2.314539,200,459.181093
-124.310347,200,459.274955
-374.721323,200,459.367655
-116.337553,200,460.156153
-262.117202,200,460.251201
-127.158576,200,460.34672
-262.426886,200,460.44317
-258.196066,200,460.537232
-128.983108,200,460.632227
-118.854739,200,460.727361
-126.876114,200,460.82143
-264.291856,200,460.916185
-123.691574,200,461.013244
-122.934207,200,461.814805
-376.44163,200,461.91492
-122.983892,200,462.021804
-0.400442,200,462.129413
-263.667921,200,462.23418
-124.305296,200,462.336443
-122.698374,200,462.434371
-115.750698,200,462.532525
-124.325112,200,462.631564
-117.099845,200,462.729096
-125.943618,200,463.530594
-4.636003,200,463.628062
-258.131805,200,463.72625
-124.459455,200,463.823377
-129.456928,200,463.921503
-252.70231,200,464.01949
-0.48499,200,464.12065
-129.924781,200,464.219202
-116.653805,200,464.314653
-123.338731,200,464.409819
-367.646673,200,465.199932
-116.676133,200,465.310552
-128.215313,200,465.409929
-126.324984,200,465.503856
-237.230661,200,465.598862
-237.00722,200,465.693908
-249.053619,200,465.789642
-129.238695,200,465.884272
-122.209863,200,465.978793
-301.942152,200,466.074122
-0.566328,200,466.883262
-119.195259,200,466.977023
-123.670873,200,467.070193
-126.383216,200,467.165647
-118.821905,200,467.259476
-124.180833,200,467.358562
-124.836407,200,467.454561
-1.982635,200,467.549021
-128.152713,200,467.643335
-258.896492,200,467.736986
-246.202217,200,467.833457
-123.634016,200,468.711586
-123.437012,200,468.808969
-117.696223,200,468.901369
-0.876893,200,468.995444
-265.403572,200,469.089498
-125.601524,200,469.182095
-119.569629,200,469.275784
-123.863583,200,469.369895
-123.287267,200,469.463222
-1.008703,200,469.559152
-265.475039,200,470.402693
-126.701972,200,470.498037
-122.5266,200,470.601054
-236.580919,200,470.707387
-1.33205,200,470.807201
-129.549311,200,470.905754
-243.95068,200,471.001135
-120.085496,200,471.099505
-244.187782,200,471.194427
-237.014042,200,471.288882
-125.6842,200,472.096545
-127.084959,200,472.190308
-296.721389,200,472.283955
-273.625769,200,472.378084
-121.601803,200,472.4722
-125.525007,200,472.56528
-252.798317,200,472.660338
-129.489233,200,472.754169
-127.084488,200,472.847518
-126.977625,200,472.9411
-126.421202,200,473.712872
-122.122689,200,473.808378
-131.344457,200,473.901984
-260.944242,200,473.996531
-126.935926,200,474.090959
-266.112227,200,474.184299
-257.96578,200,474.278496
-123.316058,200,474.373375
-239.184811,200,474.46662
-126.084399,200,474.561332
-0.763352,200,474.656848
-0.338203,200,475.421192
-240.756628,200,475.51532
-125.66902,200,475.609979
-1.654835,200,475.706076
-133.644966,200,475.801339
-117.154931,200,475.896071
-0.523662,200,475.9908
-242.483104,200,476.085898
-126.889419,200,476.180372
-243.809742,200,476.276301
-353.966623,200,477.042968
-253.115755,200,477.135658
-287.276853,200,477.227726
-128.287347,200,477.323469
-121.733154,200,477.41602
-235.668302,200,477.509281
-130.133885,200,477.603262
-0.421444,200,477.695457
-256.937633,200,477.788554
-245.210205,200,477.880726
-247.748168,200,478.657109
-127.943235,200,478.749249
-125.900932,200,478.84205
-125.563746,200,478.935737
-124.786559,200,479.028211
-0.555332,200,479.122086
-122.104126,200,479.21439
-125.764059,200,479.307548
-338.268751,200,479.403941
-236.779499,200,479.49693
-351.329879,200,480.267689
-253.668418,200,480.359372
-119.211736,200,480.451718
-123.673781,200,480.543322
-237.590639,200,480.637336
-126.695668,200,480.728591
-122.321614,200,480.821069
-5.065907,200,480.913037
-126.93143,200,481.005751
-244.198454,200,481.098127
-127.22389,200,481.190677
-240.392838,200,481.959577
-489.891962,200,482.054451
-126.236914,200,482.148396
-127.14401,200,482.243015
-0.414138,200,482.337808
-360.587712,200,482.43249
-257.71766,200,482.526797
-233.118032,200,482.622943
-121.962951,200,482.717849
-119.180627,200,482.812201
-373.177415,200,483.58654
-126.351402,200,483.681464
-126.542785,200,483.776187
-1.334126,200,483.870724
-125.108295,200,483.965605
-259.253416,200,484.059641
-0.593343,200,484.15425
-262.866949,200,484.249024
-240.118023,200,484.343066
-125.145019,200,484.43759
-0.764673,200,485.210284
-254.213559,200,485.305026
-252.387288,200,485.399409
-121.064391,200,485.492937
-0.162992,200,485.587001
-127.096594,200,485.681424
-2.590831,200,485.775338
-279.87185,200,485.869872
-125.816887,200,485.963302
-127.470121,200,486.057396
-267.868106,200,486.828373
-257.631609,200,486.922923
-258.07947,200,487.017268
-1.861987,200,487.111239
-128.33402,200,487.205734
-121.66344,200,487.300531
-130.862014,200,487.394225
-126.588048,200,487.488796
-237.52927,200,487.583161
-127.045915,200,487.677547
-254.565414,200,487.772084
-126.858866,200,488.543481
-133.031842,200,488.637992
-126.055305,200,488.732376
-235.862291,200,488.825789
-126.954306,200,488.920195
-119.051182,200,489.014091
-243.445663,200,489.106882
-244.307426,200,489.201022
-127.481155,200,489.294515
-121.698571,200,489.388798
